,label,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
10,1.0,0.6445952653884888,0.6316278576850891,9.650418064666155e-08,0.6935309171676636,0.6221863031387329,-0.01877441443502903,0.7395760416984558,0.5871269702911377,-0.03366081044077873,0.7658677101135254,0.5488200187683105,-0.04989127069711685,0.776218593120575,0.5052999258041382,-0.06548955291509628,0.7313867807388306,0.4668262004852295,-0.025127161294221878,0.7642378211021423,0.40032029151916504,-0.05120103433728218,0.7822874784469604,0.35625791549682617,-0.06524114310741425,0.7979575395584106,0.3151095509529114,-0.07352331280708313,0.7007046341896057,0.45158225297927856,-0.030156053602695465,0.7555333971977234,0.45684945583343506,-0.07200516760349274,0.7463545203208923,0.5238096117973328,-0.07931680977344513,0.7291170954704285,0.5628682374954224,-0.07342346757650375,0.6693414449691772,0.4518658518791199,-0.037415727972984314,0.7217878103256226,0.47691330313682556,-0.07679878175258636,0.7105745673179626,0.5384513139724731,-0.06882189214229584,0.6942652463912964,0.5694785118103027,-0.05215136706829071,0.637296736240387,0.46489620208740234,-0.046309974044561386,0.683362603187561,0.48481130599975586,-0.07158348709344864,0.6825722455978394,0.5361038446426392,-0.06385103613138199,0.6717401742935181,0.5631904602050781,-0.05026605725288391
11,1.0,0.5698841214179993,0.6327560544013977,-2.592089458630653e-07,0.5513403415679932,0.5513925552368164,0.0032227379269897938,0.5691187977790833,0.4870348870754242,0.007508180569857359,0.5994281768798828,0.46542173624038696,0.012364981696009636,0.6213558912277222,0.46487128734588623,0.015850912779569626,0.6091546416282654,0.4364390969276428,-0.007746264338493347,0.6250014901161194,0.354052871465683,-0.005133542697876692,0.6371862888336182,0.3073907494544983,-0.005170597229152918,0.6487496495246887,0.27458882331848145,-0.006890015210956335,0.6458967924118042,0.4628736972808838,-0.008339772932231426,0.6273950338363647,0.4377865791320801,0.0016122939996421337,0.601847767829895,0.4608725905418396,0.00976521149277687,0.592801034450531,0.481998085975647,0.012310669757425785,0.6647828817367554,0.4982702136039734,-0.007571695372462273,0.6425982117652893,0.4818141460418701,0.003148432821035385,0.6170884370803833,0.49680376052856445,0.009099127724766731,0.6063492298126221,0.5177769660949707,0.009084509685635567,0.6740460991859436,0.533030092716217,-0.0069555966183543205,0.6547809839248657,0.5176215171813965,0.003914729692041874,0.6355168223381042,0.5291756391525269,0.012665866874158382,0.6269190311431885,0.549119234085083,0.01776832900941372
12,1.0,0.6742556095123291,0.6417356729507446,2.7818984449368145e-07,0.6793661713600159,0.5880576968193054,-0.04315362498164177,0.6916322112083435,0.5246289968490601,-0.05321130529046059,0.7209048867225647,0.47079506516456604,-0.05639347806572914,0.7502337694168091,0.4298105537891388,-0.05406090244650841,0.6537915468215942,0.4305643141269684,-0.016395488753914833,0.6750069856643677,0.3487800359725952,-0.027892839163541794,0.6948696374893188,0.3043859899044037,-0.03308259695768356,0.7146118879318237,0.2688629627227783,-0.035617779940366745,0.6818891167640686,0.44685035943984985,0.0008523514261469245,0.7274210453033447,0.420879989862442,-0.0264311283826828,0.7310872673988342,0.4601740539073944,-0.03778815641999245,0.7235150337219238,0.4853076934814453,-0.03576471284031868,0.7071093916893005,0.46827369928359985,0.013337109237909317,0.7466928362846375,0.45379647612571716,-0.017702678218483925,0.7429210543632507,0.4939643144607544,-0.02363184653222561,0.7318534851074219,0.5128889679908752,-0.016091948375105858,0.7248239517211914,0.4891383647918701,0.023189863190054893,0.7496446371078491,0.4752103090286255,0.0031853618565946817,0.7477618455886841,0.5016670227050781,0.00046184530947357416,0.7377775311470032,0.5155659317970276,0.006199130788445473
13,1.0,0.7575032114982605,0.5769208669662476,2.3359578449344554e-07,0.7059412002563477,0.4975936710834503,-0.023549126461148262,0.6817089319229126,0.40751150250434875,-0.028630955144762993,0.7059351205825806,0.32681962847709656,-0.03514311462640762,0.7395810484886169,0.26604244112968445,-0.03884949907660484,0.6628590822219849,0.334419846534729,0.025442520156502724,0.6553239822387695,0.25946545600891113,0.011463893577456474,0.6559712290763855,0.21219974756240845,-0.002917007077485323,0.6561928391456604,0.1616291105747223,-0.013628862798213959,0.706344485282898,0.332577645778656,0.02690870501101017,0.7226661443710327,0.26698511838912964,0.0027477536350488663,0.7217038869857788,0.3285670876502991,-0.006055011879652739,0.7172002792358398,0.35850080847740173,-0.001643698662519455,0.7457960844039917,0.34195345640182495,0.021922491490840912,0.7649092674255371,0.2900256812572479,-0.00490133510902524,0.7505483627319336,0.35573500394821167,0.002976757939904928,0.7407872080802917,0.38421139121055603,0.019491441547870636,0.7781877517700195,0.36021772027015686,0.013853720389306545,0.793117880821228,0.31342750787734985,-0.0006009280914440751,0.779067873954773,0.3547704517841339,0.010616191662847996,0.7699295282363892,0.3775944709777832,0.02588796615600586
14,1.0,0.10754551738500595,0.5455647110939026,5.619835619086189e-08,0.14696979522705078,0.5458337068557739,-0.024308033287525177,0.193104088306427,0.5018432140350342,-0.036869410425424576,0.19516180455684662,0.44513988494873047,-0.047851499170064926,0.179275244474411,0.3978780210018158,-0.05893699452280998,0.1964844912290573,0.40249907970428467,-0.022588718682527542,0.21419809758663177,0.32930988073349,-0.042641330510377884,0.22601337730884552,0.27508544921875,-0.053459808230400085,0.2325107455253601,0.23231959342956543,-0.06036662310361862,0.15829308331012726,0.39032959938049316,-0.022802872583270073,0.17312973737716675,0.36060190200805664,-0.05616910383105278,0.15889838337898254,0.4287966191768646,-0.06113864853978157,0.1481320708990097,0.4717000424861908,-0.05528828129172325,0.12049616873264313,0.39262810349464417,-0.02536960318684578,0.1339605152606964,0.37004727125167847,-0.06124185770750046,0.12775209546089172,0.4369770288467407,-0.05131683126091957,0.11992298066616058,0.47516533732414246,-0.034491438418626785,0.07860096544027328,0.4017060697078705,-0.02942229062318802,0.09434696286916733,0.3756883442401886,-0.05458160489797592,0.0963393896818161,0.4267192482948303,-0.044129300862550735,0.093326635658741,0.45788925886154175,-0.029440734535455704
15,1.0,0.31877774000167847,0.8623191118240356,2.0033969860833167e-07,0.3936256170272827,0.8783674240112305,-0.08169113844633102,0.46648991107940674,0.8212409019470215,-0.1359303593635559,0.4534502625465393,0.7328769564628601,-0.18217091262340546,0.3919100761413574,0.6650073528289795,-0.22796086966991425,0.46028491854667664,0.5808837413787842,-0.09967312216758728,0.48697173595428467,0.4140979051589966,-0.1606615036725998,0.5003209710121155,0.29637405276298523,-0.19258420169353485,0.5066877007484436,0.20564687252044678,-0.21101926267147064,0.3893738090991974,0.569557249546051,-0.08744613826274872,0.38690370321273804,0.53108149766922,-0.1729784905910492,0.3667880892753601,0.6816982626914978,-0.18247492611408234,0.3658131957054138,0.7425010204315186,-0.1682865470647812,0.32591331005096436,0.5762220025062561,-0.08193579316139221,0.3132050931453705,0.5564211010932922,-0.16309727728366852,0.30937185883522034,0.6907041072845459,-0.13387519121170044,0.3150843679904938,0.7455331683158875,-0.09336162358522415,0.2639639973640442,0.5961117148399353,-0.08280665427446365,0.2511836290359497,0.5607995986938477,-0.13431420922279358,0.2590458393096924,0.6611936688423157,-0.1063995510339737,0.270720511674881,0.7071396708488464,-0.07062748819589615
16,1.0,0.48552075028419495,1.0096954107284546,-4.422609833909519e-07,0.3927060067653656,0.9849555492401123,-0.08318307995796204,0.31141719222068787,0.9014906883239746,-0.14784948527812958,0.2928992509841919,0.7993342876434326,-0.21234320104122162,0.3175811469554901,0.6809552907943726,-0.2699483633041382,0.33363625407218933,0.6145895719528198,-0.09407148510217667,0.32608920335769653,0.4070289433002472,-0.17784738540649414,0.3282835781574249,0.2808406949043274,-0.2178475260734558,0.3331810235977173,0.17149415612220764,-0.24013786017894745,0.4060981273651123,0.6100921034812927,-0.08720660209655762,0.3649585247039795,0.5690768957138062,-0.17767511308193207,0.3796094059944153,0.7396190166473389,-0.17748050391674042,0.3965989947319031,0.7979831099510193,-0.15755115449428558,0.4834805130958557,0.6260936260223389,-0.09388058632612228,0.4393458068370819,0.5710271596908569,-0.17349909245967865,0.4514044523239136,0.7250624895095825,-0.1395462155342102,0.4647044837474823,0.7830091714859009,-0.09723854809999466,0.5612199306488037,0.6493082046508789,-0.11006013303995132,0.5258680582046509,0.5525069832801819,-0.1591365486383438,0.5101548433303833,0.624556303024292,-0.14011666178703308,0.5052469372749329,0.659546971321106,-0.11256805062294006
17,1.0,0.5129833221435547,0.9866146445274353,-3.3270941912633134e-07,0.42362120747566223,0.9784018397331238,-0.06556063145399094,0.3207959830760956,0.8952541351318359,-0.11474205553531647,0.29023197293281555,0.7896224856376648,-0.1651102751493454,0.31709563732147217,0.6686148047447205,-0.2099355012178421,0.33228152990341187,0.6026968359947205,-0.06942236423492432,0.3197788596153259,0.404992938041687,-0.13874593377113342,0.31997615098953247,0.2836661636829376,-0.17258863151073456,0.32386600971221924,0.168561190366745,-0.1934281587600708,0.40664035081863403,0.5838962197303772,-0.07189496606588364,0.3675720691680908,0.5606234073638916,-0.16934038698673248,0.3850574791431427,0.7343257069587708,-0.17529161274433136,0.41036710143089294,0.7832491993904114,-0.15628740191459656,0.48197877407073975,0.5870502591133118,-0.08477281033992767,0.4455820918083191,0.5549863576889038,-0.17662616074085236,0.452767550945282,0.706902801990509,-0.14055097103118896,0.4693894386291504,0.7421270608901978,-0.09146688878536224,0.5584750175476074,0.6045339107513428,-0.10444715619087219,0.5264862775802612,0.5230573415756226,-0.15721267461776733,0.5166734457015991,0.6225675344467163,-0.12663787603378296,0.5221598148345947,0.6658872365951538,-0.08736354857683182
18,1.0,0.7859681248664856,0.5987849831581116,-1.1080599193746821e-07,0.7384693622589111,0.547783613204956,-0.03320705518126488,0.713944137096405,0.46254101395606995,-0.04769616946578026,0.743926465511322,0.3903440237045288,-0.06257911026477814,0.7818136811256409,0.3368752896785736,-0.07490000873804092,0.7039773464202881,0.3583085238933563,-0.011352736502885818,0.7010232210159302,0.25930336117744446,-0.03526898846030235,0.705041766166687,0.20254938304424286,-0.04869944974780083,0.7110581994056702,0.15117144584655762,-0.05775405466556549,0.7463600039482117,0.36085447669029236,-0.01015862450003624,0.7616592645645142,0.3227446973323822,-0.051008712500333786,0.7535358667373657,0.38566309213638306,-0.06020563840866089,0.748336911201477,0.4189680218696594,-0.05550948157906532,0.7859973907470703,0.3749735653400421,-0.01484899315983057,0.7989832758903503,0.35274332761764526,-0.05491924285888672,0.7838411331176758,0.41631197929382324,-0.04969320446252823,0.7772329449653625,0.4380831718444824,-0.034729037433862686,0.821242094039917,0.39831000566482544,-0.02312696911394596,0.8295894265174866,0.3712766170501709,-0.04507211968302727,0.8128174543380737,0.41669854521751404,-0.03742673620581627,0.8035933971405029,0.43630385398864746,-0.025035187602043152
19,1.0,0.688805341720581,0.6695556640625,9.471390427506776e-08,0.7185428738594055,0.6126803755760193,0.002134353155270219,0.7180834412574768,0.5492389798164368,-0.001392420381307602,0.6947664618492126,0.5171799063682556,-0.006538853514939547,0.6679372787475586,0.5093331336975098,-0.013154377229511738,0.7221885919570923,0.5010336637496948,-0.013278699479997158,0.7257872819900513,0.42017531394958496,-0.023248758167028427,0.7254756689071655,0.3664775490760803,-0.027909310534596443,0.7250379920005798,0.32626527547836304,-0.03136567026376724,0.6912615895271301,0.5029910802841187,-0.019141091033816338,0.6614835262298584,0.4814354479312897,-0.031170757487416267,0.6601797342300415,0.5111812353134155,-0.029762525111436844,0.672430157661438,0.5311694145202637,-0.02683931216597557,0.6597800850868225,0.5178890228271484,-0.0238325372338295,0.6362553238868713,0.5141041278839111,-0.03157249093055725,0.6400683522224426,0.5395674705505371,-0.023902203887701035,0.6523019671440125,0.5525588989257812,-0.017825869843363762,0.6313969492912292,0.5373665690422058,-0.028646670281887054,0.6161246299743652,0.5326890349388123,-0.030971676111221313,0.6208579540252686,0.5576726794242859,-0.022361021488904953,0.6307424306869507,0.5709834694862366,-0.01429976336658001
